sample_id,question_id,dataset,domain,split,variant,label,question,text
hc3_nlpcc_dbqa_0042_chatgpt,hc3_nlpcc_dbqa_0042,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,港九潮州公会中学于哪一年活动篮球赛团体冠军的？,我无法为您提供有关港九潮州公会中学具体年份获得篮球赛团体冠军的信息，因为我是一个计算机程序，无法访问有关当地学校的信息。我建议您尝试搜索网络或联系港九潮州公会中学有关方面的人员，以获取有关信息的帮助。
hc3_nlpcc_dbqa_0043_human,hc3_nlpcc_dbqa_0043,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,蒙大拿州立大学到底有多大面积？,蒙大拿州立大学校园占地4.73 km2，拥有45栋建筑物以及一座有1.7万席的体育馆。[2][3]
hc3_nlpcc_dbqa_0043_chatgpt,hc3_nlpcc_dbqa_0043,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,蒙大拿州立大学到底有多大面积？,"蒙大拿州立大学（Montana State University）位于美国蒙大拿州的波卡纳市，它的校园总面积约为1,700英亩（约合688公顷）。校园内设有多种不同的建筑物，包括教学楼、宿舍、图书馆、体育场馆、食堂和其他设施。蒙大拿州立大学是一所研究型大学，在该校就读的学生人数约为17,000人。"
hc3_nlpcc_dbqa_0044_human,hc3_nlpcc_dbqa_0044,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,上海市虹口区江湾医院有多少张床位？,现核定床位264张，有12个病区，12个临床科室（消化内科、神经内科、心血管内科、普外科、骨科、泌尿外科、妇产科、儿科、中医科、传染科、眼科、耳鼻喉科），12个医技科室，28个专病专科门诊。
hc3_nlpcc_dbqa_0044_chatgpt,hc3_nlpcc_dbqa_0044,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,上海市虹口区江湾医院有多少张床位？,我无法提供关于上海市虹口区江湾医院床位数量的信息，因为我是一个大型语言模型，没有浏览功能也没有最新的知识库。我建议您联系上海市虹口区江湾医院或者查询当地医疗机构的相关信息。
hc3_nlpcc_dbqa_0045_human,hc3_nlpcc_dbqa_0045,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,悍马h6使用的什么发动机？,发 动 机：排量(6.0L)V8 OHV 32气门汽油发动机
hc3_nlpcc_dbqa_0045_chatgpt,hc3_nlpcc_dbqa_0045,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,悍马h6使用的什么发动机？,悍马H6是一款轿车，它使用的发动机是一种2.0升涡轮增压发动机，这种发动机提供了较高的功率和扭矩。这款发动机的最大功率达到了220马力，最大扭矩为350牛·米。此外，这款发动机还采用了直喷技术，可以提高燃油效率和减少排放。
hc3_nlpcc_dbqa_0046_human,hc3_nlpcc_dbqa_0046,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,诺丁汉特伦特大学图书馆藏书量是多少？,大学图书馆Boots Library藏书超过53万。
hc3_nlpcc_dbqa_0046_chatgpt,hc3_nlpcc_dbqa_0046,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,诺丁汉特伦特大学图书馆藏书量是多少？,很抱歉，我无法回答这个问题。我是一个大型语言模型，无法访问当前的信息。我的知识来自 2021 年之前，因此无法为您提供最新的信息。我建议您联系诺丁汉特伦特大学图书馆，以获得最新的信息。
hc3_nlpcc_dbqa_0047_human,hc3_nlpcc_dbqa_0047,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,81式火箭炮是哪一年开始设计定型的？,81式122毫米40管火箭炮是仿制前苏联BM-21火箭炮的产品，1982年设计定型，是目前我军的主力火箭炮。
hc3_nlpcc_dbqa_0047_chatgpt,hc3_nlpcc_dbqa_0047,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,81式火箭炮是哪一年开始设计定型的？,81式火箭炮是日本海军在二战期间所使用的一种反舰导弹武器。它于1944年被设计出来，并在后来的战争中广泛使用。\n\n81式火箭炮是日本海军在二战期间为了应对美国海军航空母舰而开发的一种反舰导弹武器。它采用了火箭发动机作为推进力，并装有炸弹或炸弹头，用于攻击敌方舰艇。81式火箭炮在战争中发挥了重要作用，被广泛用于攻击敌方舰艇。
hc3_nlpcc_dbqa_0048_human,hc3_nlpcc_dbqa_0048,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,中国科学院国家科学数字图书馆可以获得哪些便利？,通过CSDL，可以登录因特网免费使用30多个科学文献数据库，并获得随易通、文献传递、参考咨询和跨库检索等近10项网络化服务。
hc3_nlpcc_dbqa_0048_chatgpt,hc3_nlpcc_dbqa_0048,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,中国科学院国家科学数字图书馆可以获得哪些便利？,中国科学院国家科学数字图书馆是一个由中国科学院图书馆主办的科学数字图书馆，为科学研究人员和公众提供全面、高质量的科学信息服务。\n\n在这里，你可以获得以下便利：\n\n免费访问丰富的科学资源：中国科学院国家科学数字图书馆提供大量权威的科学期刊、会议论文、学位论文、专利和标准文献等，涵盖了生命科学、化学、物理学、信息科学、环境科学等多个学科领域。\n\n使用强大的检索工具：中国科学院国家科学数字图书馆提供多种检索工具，包括基于关键词、作者、期刊等的精确检索和相关性检索，帮助你快速找到所需的信息。\n\n享受便捷的线上服务：你可以在线浏览、下载文献，也可以使用中国科学院国家科学数字图书馆提供的多种工具和服务，如订阅文献推送、在线引用管理、文献翻译等。\n\n参加丰富的培训活动：中国科学院国家科学数字图书馆
hc3_nlpcc_dbqa_0049_human,hc3_nlpcc_dbqa_0049,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,新北市私立金陵女子高级中学有哪些知名校友？,邓丽君：一代歌姬，享有“十亿个掌声”，中华民国国宝级职业歌星，华语歌坛的传奇人物，中国大陆流行音乐的启蒙先驱，1980年代全球的超级巨星，有影响力的文化人物。 林青霞：台湾电影女演员，金马奖最佳女主角。 陈又津：台湾新锐女作家。 林盈臻(国中部)：台湾女艺人，女子团体Popu Lady团长。
hc3_nlpcc_dbqa_0049_chatgpt,hc3_nlpcc_dbqa_0049,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,新北市私立金陵女子高级中学有哪些知名校友？,很抱歉，我无法提供有关新北市私立金陵女子高级中学校友的信息。由于我是一个计算机程序，无法浏览网页或查询有关信息。我只能回答您在我的知识库中有的问题。
hc3_nlpcc_dbqa_0050_human,hc3_nlpcc_dbqa_0050,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,成都理工大学现在都有哪些特别重要的学科？,成都理工大学目前共有3个国家重点学科：地质工程 、矿产普查与勘探、地球探测与信息；1个国家重点（培育）学科：矿物学、岩石学、矿床学；11个部省级重点学科：固体地球物理学，矿物学、岩石学、矿床学，地球化学，古生物学与地层学（含古人类学），构造地质学，信号与信息处理，岩土工程，应用化学，地球探测与信息技术，油气田开发工程，环境工程等。
hc3_nlpcc_dbqa_0050_chatgpt,hc3_nlpcc_dbqa_0050,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,成都理工大学现在都有哪些特别重要的学科？,成都理工大学是一所综合性大学，在多个学科领域都有所发展。根据成都理工大学官方网站的信息，该校目前共有24个学院，涵盖了工学、理学、管理学、艺术学、法学、文学、历史学、教育学等多个学科领域。\n\n在工学领域，成都理工大学有较强的实力，例如机械工程、材料科学与工程、电子信息工程、自动化、土木工程、建筑学、轻工纺织、能源与动力工程等。\n\n在理学领域，成都理工大学的物理学、数学、化学、生物学、地理学等学科也有较强的研究实力。\n\n此外，成都理工大学在管理学领域也有所发展，例如工商管理、公共管理、财务管理、市场营销等。\n\n总的来说，成都理工大学是一所在多个学科领域都有较强研究实力的大学，具体的学科取决于您的具体意向。建议您可以浏览成都理工大学的官方网站，了解更多有关该校的学科信息。
hc3_nlpcc_dbqa_0051_human,hc3_nlpcc_dbqa_0051,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,诺丁汉大学的起源是什么？,诺丁汉大学的起源要追溯到建于1798年的一所成人学校。
hc3_nlpcc_dbqa_0051_chatgpt,hc3_nlpcc_dbqa_0051,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,诺丁汉大学的起源是什么？,诺丁汉大学是英国的一所著名的综合性大学，位于英格兰东部的诺丁汉市。诺丁汉大学的前身是一所叫做城市学院的学院，始建于1881年。1889年，城市学院正式成立，并于1908年获得了大学的地位。1948年，诺丁汉大学正式成立，并开始招收研究生。诺丁汉大学以其优秀的教学质量和科研成就而闻名，在世界大学排名中名列前茅。
hc3_nlpcc_dbqa_0052_human,hc3_nlpcc_dbqa_0052,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,日内瓦会议的主要内容是什么？,其议程是关于重建印度支那和朝鲜的和平的问题。
hc3_nlpcc_dbqa_0052_chatgpt,hc3_nlpcc_dbqa_0052,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,日内瓦会议的主要内容是什么？,日内瓦会议是指1919年在瑞士日内瓦召开的一系列国际会议，它是一次重要的外交会议，旨在解决一些由第一次世界大战带来的问题。\n\n日内瓦会议的主要内容包括：\n\n结束第一次世界大战并确定和平条约： 日内瓦会议最重要的目的是结束第一次世界大战并确定和平条约。会议期间，与会各国代表就各国的要求和利益进行了讨论，最终签署了《日内瓦和平条约》。\n\n设立联合国： 与会各国在日内瓦会议期间讨论了联合国的建立，并最终在会议上签署了《日内瓦联合国宪章》。联合国的目的是通过国际合作来维护国际和平与安全。\n\n解决民族问题：日内瓦会议还解决了一些民族问题，如划分国家的界线、解决少数民族的地位等。\n\n解决其他问题：日内瓦会议还解决了一些其他问题，如解决财政和经济问题、解决军事和军队问题等。\n\n总的来说，日内瓦会议是一次重要的外交会议，
hc3_nlpcc_dbqa_0053_human,hc3_nlpcc_dbqa_0053,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,东京大学中有多少人获得过大奖？,截至2011年，东京大学校友（日语：東京大学の人物一覧）共有8人获得诺贝尔奖。
hc3_nlpcc_dbqa_0053_chatgpt,hc3_nlpcc_dbqa_0053,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,东京大学中有多少人获得过大奖？,很抱歉，我无法回答你的问题，因为我没有获得最新的信息。我是一个计算机程序，只能回答你在我训练期间所学到的知识，而我的训练截止时间是2021年。你可以尝试联系东京大学的官方网站或者相关部门，以获得最新的信息。
hc3_nlpcc_dbqa_0054_human,hc3_nlpcc_dbqa_0054,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,什么是辽宁大学副校长陆杰荣及杨伦抄袭事件？,辽宁大学副校长抄袭事件是指辽宁大学副校长陆杰荣及北京师范大学在读博士杨伦在核心期刊《哲学研究》2009年第4期刊登署名为“陆杰荣、杨伦”的文章《何谓“理论”？ 》，至少有80%内容原封不动复制了云南大学讲师王凌云多年前的一篇讲稿《什么是理论(Theory)？ 》。
hc3_nlpcc_dbqa_0054_chatgpt,hc3_nlpcc_dbqa_0054,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,什么是辽宁大学副校长陆杰荣及杨伦抄袭事件？,我不知道关于辽宁大学副校长陆杰荣和杨伦的抄袭事件的任何信息。在我的知识范围内，我无法回答您的问题。我建议您向其他权威机构或者专业人士寻求帮助。
hc3_nlpcc_dbqa_0055_human,hc3_nlpcc_dbqa_0055,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,《田家》是诗人什么时候创作的？,此诗与《陶者》是诗人在宋仁宗景祐三年（1036）做建德县（今浙江省钱塘、新安两江汇合处）官时所写，反映出同情民众疾苦的态度。
hc3_nlpcc_dbqa_0055_chatgpt,hc3_nlpcc_dbqa_0055,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,《田家》是诗人什么时候创作的？,《田家》是中国唐朝诗人王维的一首诗歌。王维是唐朝时期著名的诗人之一，他的诗歌常常描写自然风光和田园生活。《田家》是王维的代表作之一，其中描绘了一个农民在田间劳作的情景。不过我并没有关于《田家》创作时间的信息。如果您想了解有关王维的更多信息，可以尝试在网上搜索或者参考相关的历史资料。
hc3_nlpcc_dbqa_0056_human,hc3_nlpcc_dbqa_0056,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,台北帝国大学是哪年创建的？,台北帝国大学，于昭和3年（1928年）创立，首任校长为币原坦，成为日治时期51年间，台湾仅有的一所大学。
hc3_nlpcc_dbqa_0056_chatgpt,hc3_nlpcc_dbqa_0056,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,台北帝国大学是哪年创建的？,台北帝国大学是1928年创建的。它是日本殖民统治时期台湾地区建立的第一所国立大学，当时名为“台湾帝国大学”。它位于台北市中山区，是台湾现今规模最大、历史最悠久的大学之一。
hc3_nlpcc_dbqa_0057_human,hc3_nlpcc_dbqa_0057,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,下设多少个学院及部门？,设有19个学院、1所继续教育学院、1所独立学院、1个教学部。
hc3_nlpcc_dbqa_0057_chatgpt,hc3_nlpcc_dbqa_0057,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,下设多少个学院及部门？,我无法回答关于您所在的学校或大学的信息，因为我是一个大型语言模型，无法获取有关当前时间和地点的信息。我只能回答有关一般性问题的问题。\n\n通常情况下，大学或学院会设有多个学院和部门，每个学院都有自己的课程和计划，并且部门通常是更小的单位，负责管理特定科目的课程和教学。例如，一所大学可能会设有文学院、工程学院、商学院等，并且每个学院内又可能有若干个部门，如英语系、数学系、机械工程系等。这些学院和部门的数量因学校而异，有的学校可能只有几个学院，而有的学校则有许多学院和部门。
hc3_nlpcc_dbqa_0058_human,hc3_nlpcc_dbqa_0058,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,北海道教育大学分校札幌校的详细地址是什么？,所在地 : 札幌市北区あいの里5条3丁目1番5号
hc3_nlpcc_dbqa_0058_chatgpt,hc3_nlpcc_dbqa_0058,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,北海道教育大学分校札幌校的详细地址是什么？,北海道教育大学分校札幌校的详细地址是：\n\n北海道札幌市北区北9条西6丁目4番地1号\n\n如果你在日本，你可以使用这个地址在地图上查看该学校的位置。
hc3_nlpcc_dbqa_0059_human,hc3_nlpcc_dbqa_0059,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,长康巴士总站用英文怎么说？,长康巴士总站[1]（英文：Cheung Hong Bus Terminus）是香港葵青区青衣岛的一个巴士总站，位于长康邨、长康第二购物中心基座。
hc3_nlpcc_dbqa_0059_chatgpt,hc3_nlpcc_dbqa_0059,HC3-Chinese,nlpcc_dbqa,train,chatgpt_hc3,1,长康巴士总站用英文怎么说？,The Changkang Bus Terminal in English.
hc3_nlpcc_dbqa_0060_human,hc3_nlpcc_dbqa_0060,HC3-Chinese,nlpcc_dbqa,train,human_hc3,0,万安县图书馆约有多少藏书？,万安县图书馆最初成立于民国初期，在县城孔圣门（今中共万安县委院内）左侧设图书馆，馆内有藏书室、阅览室、藏书近1000册。
